key,case,model,lookback,shift,best_cv_RMSE,best_cv_MSPE,best_cv_MAE,best_cv_MAPE,best_cv_MedAE,best_cv_MedAPE,best_hp_json
Macro + Sentiment (Direct)||XGBoost||lb=30||shift=1,Macro + Sentiment (Direct),XGBoost,30,1,9.086600382191625,0.0049592755418363,7.412587428113009,0.5663504155193622,6.63580322265625,0.4949757144600456,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""min_child_weight"": 7}"
Macro + Sentiment (Direct)||RandomForest||lb=60||shift=1,Macro + Sentiment (Direct),RandomForest,60,1,8.579334914167328,0.004482103595451,7.022806213273192,0.5429268663029589,6.0854427558591055,0.4710450132417721,"{""n_estimators"": 200, ""max_depth"": 20, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}"
Macro + Sentiment (Direct)||XGBoost||lb=60||shift=1,Macro + Sentiment (Direct),XGBoost,60,1,8.535431658724457,0.00439827621573,7.032860640641097,0.5434342795058704,6.040557861328125,0.4628693052448753,"{""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""min_child_weight"": 3}"
Macro + Sentiment (Direct)||RandomForest||lb=90||shift=1,Macro + Sentiment (Direct),RandomForest,90,1,6.81449723334671,0.0028713995824294,5.434867381305101,0.4241952879419977,4.972369534226421,0.386399771735461,"{""n_estimators"": 300, ""max_depth"": 10, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}"
Macro + Sentiment (Direct)||XGBoost||lb=90||shift=1,Macro + Sentiment (Direct),XGBoost,90,1,6.703832049010721,0.0027587378060211,5.296211011482008,0.413026323374536,4.641845703125,0.3618341129077129,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.05, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""min_child_weight"": 3}"
Macro + Sentiment (Indirect)||RandomWalk||lb=5||shift=1,Macro + Sentiment (Indirect),RandomWalk,5,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
Macro + Sentiment (Indirect)||RandomWalk||lb=10||shift=1,Macro + Sentiment (Indirect),RandomWalk,10,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
Macro + Sentiment (Indirect)||RandomWalk||lb=20||shift=1,Macro + Sentiment (Indirect),RandomWalk,20,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
Macro + Sentiment (Indirect)||RandomWalk||lb=30||shift=1,Macro + Sentiment (Indirect),RandomWalk,30,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
Macro + Sentiment (Indirect)||RandomWalk||lb=60||shift=1,Macro + Sentiment (Indirect),RandomWalk,60,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
Macro + Sentiment (Indirect)||RandomWalk||lb=90||shift=1,Macro + Sentiment (Indirect),RandomWalk,90,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
Macro + Sentiment (Indirect)||SARIMA||lb=5||shift=1,Macro + Sentiment (Indirect),SARIMA,5,1,43.21104524628481,0.1271211563330969,37.035736559850754,2.813162423617108,36.3851830911413,2.8276740276143646,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}"
Macro + Sentiment (Indirect)||SARIMA||lb=10||shift=1,Macro + Sentiment (Indirect),SARIMA,10,1,43.21104524628481,0.1271211563330969,37.035736559850754,2.813162423617108,36.3851830911413,2.8276740276143646,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}"
Macro + Sentiment (Indirect)||SARIMA||lb=20||shift=1,Macro + Sentiment (Indirect),SARIMA,20,1,43.21104524628481,0.1271211563330969,37.035736559850754,2.813162423617108,36.3851830911413,2.8276740276143646,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}"
Macro + Sentiment (Indirect)||SARIMA||lb=30||shift=1,Macro + Sentiment (Indirect),SARIMA,30,1,43.21104524628481,0.1271211563330969,37.035736559850754,2.813162423617108,36.3851830911413,2.8276740276143646,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}"
Macro + Sentiment (Indirect)||SARIMA||lb=60||shift=1,Macro + Sentiment (Indirect),SARIMA,60,1,43.21104524628481,0.1271211563330969,37.035736559850754,2.813162423617108,36.3851830911413,2.8276740276143646,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}"
Macro + Sentiment (Indirect)||SARIMA||lb=90||shift=1,Macro + Sentiment (Indirect),SARIMA,90,1,43.21104524628481,0.1271211563330969,37.035736559850754,2.813162423617108,36.3851830911413,2.8276740276143646,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}"
Macro + Sentiment (Indirect)||RandomForest||lb=5||shift=1,Macro + Sentiment (Indirect),RandomForest,5,1,8.98432682644737,0.0047929930708718,7.299051292741657,0.5563744183662032,6.252270208994162,0.4743972803218595,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
