holdout_key,key,case,model,lookback,shift,best_hp_json,best_cv_RMSE,best_cv_MAE,best_cv_MAPE,best_cv_MSPE,best_cv_MedAE,best_cv_MedAPE,holdout_RMSE,holdout_MSPE,holdout_MAE,holdout_MAPE,holdout_MedAE,holdout_MedAPE
Macro + Event + Sentiment (Indirect)||RandomWalk||lb=5||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomWalk||lb=5||shift=1,Macro + Event + Sentiment (Indirect),RandomWalk,5,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Indirect)||RandomWalk||lb=10||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomWalk||lb=10||shift=1,Macro + Event + Sentiment (Indirect),RandomWalk,10,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Indirect)||RandomWalk||lb=20||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomWalk||lb=20||shift=1,Macro + Event + Sentiment (Indirect),RandomWalk,20,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Indirect)||RandomWalk||lb=30||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomWalk||lb=30||shift=1,Macro + Event + Sentiment (Indirect),RandomWalk,30,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Indirect)||RandomWalk||lb=60||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomWalk||lb=60||shift=1,Macro + Event + Sentiment (Indirect),RandomWalk,60,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Indirect)||RandomWalk||lb=90||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomWalk||lb=90||shift=1,Macro + Event + Sentiment (Indirect),RandomWalk,90,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Indirect)||SARIMA||lb=5||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||SARIMA||lb=5||shift=1,Macro + Event + Sentiment (Indirect),SARIMA,5,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.85801555373128,37.99530914318682,2.9012399684660526,0.1455840167695254,36.88743956467442,2.7966189048377856,56.20524093105702,0.1618635196036703,48.424244031023726,3.503654748489128,49.73234994763493,3.650294941611354
Macro + Event + Sentiment (Indirect)||SARIMA||lb=10||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||SARIMA||lb=10||shift=1,Macro + Event + Sentiment (Indirect),SARIMA,10,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.85801555373128,37.99530914318682,2.9012399684660526,0.1455840167695254,36.88743956467442,2.7966189048377856,56.20524093105702,0.1618635196036703,48.424244031023726,3.503654748489128,49.73234994763493,3.650294941611354
Macro + Event + Sentiment (Indirect)||SARIMA||lb=20||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||SARIMA||lb=20||shift=1,Macro + Event + Sentiment (Indirect),SARIMA,20,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.85801555373128,37.99530914318682,2.9012399684660526,0.1455840167695254,36.88743956467442,2.7966189048377856,56.20524093105702,0.1618635196036703,48.424244031023726,3.503654748489128,49.73234994763493,3.650294941611354
Macro + Event + Sentiment (Indirect)||SARIMA||lb=30||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||SARIMA||lb=30||shift=1,Macro + Event + Sentiment (Indirect),SARIMA,30,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.85801555373128,37.99530914318682,2.9012399684660526,0.1455840167695254,36.88743956467442,2.7966189048377856,56.20524093105702,0.1618635196036703,48.424244031023726,3.503654748489128,49.73234994763493,3.650294941611354
